,Datas,Cidades,Estados,Geocode
3299,2020-05-19,palestina,SP,3535002.0
3300,2020-05-19,paratinga,BA,2923704.0
3301,2020-05-19,parnarama,MA,2107803.0
3302,2020-05-19,patu,RN,2409308.0
3303,2020-05-19,paulistana,PI,2207801.0
3304,2020-05-19,piquete,SP,3538501.0
3305,2020-05-19,pirambu,SE,2805307.0
3306,2020-05-19,portelândia,GO,5218102.0
3307,2020-05-19,reserva,PR,4121703.0
3308,2020-05-19,riachão do jacuípe,BA,2926301.0
3309,2020-05-19,riolândia,SP,3544202.0
3310,2020-05-19,rosana,SP,3544251.0
3311,2020-05-19,sales oliveira,SP,3544905.0
3312,2020-05-19,sales,SP,3544806.0
3313,2020-05-19,salto do itararé,PR,4122909.0
3314,2020-05-19,sapezal,MT,5107875.0
3315,2020-05-19,senador rui palmeira,AL,2708956.0
3316,2020-05-19,são fernando,RN,2411809.0
3317,2020-05-19,são francisco do guaporé,RO,1101492.0
3318,2020-05-19,são gonçalo do rio abaixo,MG,3161908.0
3319,2020-05-19,são josé da barra,MG,3162948.0
3320,2020-05-19,são josé dos cordeiros,PB,2514800.0
3321,2020-05-19,são miguel do aleixo,SE,2807006.0
3322,2020-05-19,são sebastião do tocantins,TO,1720309.0
3323,2020-05-19,tarrafas,CE,2313252.0
3324,2020-05-19,tasso fragoso,MA,2112001.0
3325,2020-05-19,tocantínia,TO,1721109.0
3326,2020-05-19,vale do paraíso,RO,1101807.0
3327,2020-05-20,aparecida,PB,2500775.0
3328,2020-05-20,araçu,GO,5201603.0
3329,2020-05-20,ariranha,SP,3503703.0
3330,2020-05-20,baixio,CE,2301802.0
3331,2020-05-20,barão de antonina,SP,3505005.0
3332,2020-05-20,benjamin constant do sul,RS,4302055.0
3333,2020-05-20,boa esperança do sul,SP,3506706.0
3334,2020-05-20,boa vista das missões,RS,4302154.0
3335,2020-05-20,bom jesus do araguaia,MT,5101852.0
3336,2020-05-20,bom progresso,RS,4302378.0
3337,2020-05-20,braganey,PR,4103354.0
3338,2020-05-20,buriti dos montes,PI,2202026.0
3339,2020-05-20,cafelândia,PR,4103453.0
3340,2020-05-20,canhoba,SE,2801108.0
3341,2020-05-20,carambeí,PR,4104659.0
3342,2020-05-20,crixás do tocantins,TO,1706258.0
3343,2020-05-20,cruzeta,RN,2403004.0
3344,2020-05-20,cumaru do norte,PA,1502764.0
3345,2020-05-20,diamante do sul,PR,4107124.0
3346,2020-05-20,divino das laranjeiras,MG,3122108.0
3347,2020-05-20,doutor severiano,RN,2403202.0
3348,2020-05-20,fagundes,PB,2506103.0
3349,2020-05-20,feliz deserto,AL,2702702.0
3350,2020-05-20,frei inocêncio,MG,3126901.0
3351,2020-05-20,gaurama,RS,4308706.0
3352,2020-05-20,girau do ponciano,AL,2702900.0
3353,2020-05-20,gurjão,PB,2506509.0
3354,2020-05-20,jaguaripe,BA,2917805.0
3355,2020-05-20,japaraíba,MG,3135308.0
3356,2020-05-20,jatobá,MA,2105450.0
3357,2020-05-20,joaquim pires,PI,2205409.0
3358,2020-05-20,joaíma,MG,3136009.0
3359,2020-05-20,júlio de castilhos,RS,4311205.0
3360,2020-05-20,lagoa,PB,2508109.0
3361,2020-05-20,lajeado,TO,1712009.0
3362,2020-05-20,lapão,BA,2919157.0
3363,2020-05-20,luiziana,PR,4113734.0
3364,2020-05-20,manaíra,PB,2509008.0
3365,2020-05-20,maquiné,RS,4311775.0
3366,2020-05-20,mathias lobato,MG,3171501.0
3367,2020-05-20,matipó,MG,3140902.0
3368,2020-05-20,mato grosso,PB,2509370.0
3369,2020-05-20,mato leitão,RS,4312153.0
3370,2020-05-20,miraguaí,RS,4312302.0
3371,2020-05-20,morrinhos do sul,RS,4312443.0
3372,2020-05-20,neópolis,SE,2804409.0
3373,2020-05-20,nova petrópolis,RS,4313201.0
3374,2020-05-20,nova santa rita,RS,4313375.0
3375,2020-05-20,novo mundo,MT,5106265.0
3376,2020-05-20,novo xingu,RS,4313466.0
3377,2020-05-20,padre marcos,PI,2207207.0
3378,2020-05-20,pardinho,SP,3536109.0
3379,2020-05-20,parnaguá,PI,2207603.0
3380,2020-05-20,pedro laurentino,PI,2207934.0
3381,2020-05-20,pequizeiro,TO,1716653.0
3382,2020-05-20,pitanga,PR,4119608.0
3383,2020-05-20,pontes gestal,SP,3540309.0
3384,2020-05-20,porto mauá,RS,4315057.0
3385,2020-05-20,quadra,SP,3541653.0
3386,2020-05-20,raul soares,MG,3154002.0
3387,2020-05-20,rianápolis,GO,5218706.0
3388,2020-05-20,ribeirão cascalheira,MT,5107180.0
3389,2020-05-20,rio piracicaba,MG,3155702.0
3390,2020-05-20,rio dos índios,RS,4315552.0
3391,2020-05-20,salto do jacuí,RS,4316451.0
3392,2020-05-20,santa cruz da baixa verde,PE,2612471.0
3393,2020-05-20,santa cruz do piauí,PI,2209104.0
3394,2020-05-20,santo antônio de lisboa,PI,2209401.0
3395,2020-05-20,santópolis do aguapeí,SP,3548401.0
3396,2020-05-20,seberi,RS,4320206.0
3397,2020-05-20,seringueiras,RO,1101500.0
3398,2020-05-20,serrania,MG,3166907.0
3399,2020-05-20,serro,MG,3167103.0
3400,2020-05-20,sumé,PB,2516300.0
3401,2020-05-20,são bento do norte,RN,2411601.0
3402,2020-05-20,são bento do trairí,RN,2411700.0
3403,2020-05-20,são josé do povo,MT,5107297.0
3404,2020-05-20,são josé do xingu,MT,5107354.0
3405,2020-05-20,são joão batista,SC,4216305.0
3406,2020-05-20,são joão do tigre,PB,2514107.0
3407,2020-05-20,são sebastião do anta,MG,3164472.0
3408,2020-05-20,taiúva,SP,3553203.0
3409,2020-05-20,tamarana,PR,4126678.0
3410,2020-05-20,três fronteiras,SP,3554904.0
3411,2020-05-20,ubaí,MG,3170008.0
3412,2020-05-20,vieirópolis,PB,2517209.0
3413,2020-05-20,vila nova do sul,RS,4323457.0
3414,2020-05-20,wenceslau guimarães,BA,2933505.0
3415,2020-05-20,águas vermelhas,MG,3101003.0
3416,2020-05-21,abadia de goiás,GO,5200050.0
3417,2020-05-21,alto paraíso,PR,4128625.0
3418,2020-05-21,aporá,BA,2901908.0
3419,2020-05-21,apuarema,BA,2901957.0
3420,2020-05-21,arantina,MG,3103603.0
3421,2020-05-21,barra de santa rosa,PB,2501609.0
3422,2020-05-21,bastos,SP,3505807.0
3423,2020-05-21,bela vista do paraíso,PR,4102802.0
3424,2020-05-21,capitão gervásio oliveira,PI,2202455.0
3425,2020-05-21,capitão leônidas marques,PR,4104600.0
3426,2020-05-21,colíder,MT,5103205.0
3427,2020-05-21,cruzaltense,RS,4306130.0
3428,2020-05-21,cumbe,SE,2801900.0
3429,2020-05-21,divinópolis do tocantins,TO,1707108.0
3430,2020-05-21,dom aquino,MT,5103601.0
3431,2020-05-21,douradina,PR,4107256.0
3432,2020-05-21,doutor camargo,PR,4107306.0
3433,2020-05-21,erval grande,RS,4307203.0
3434,2020-05-21,fernão,SP,3515657.0
3435,2020-05-21,goioxim,PR,4108650.0
3436,2020-05-21,gouveia,MG,3127602.0
3437,2020-05-21,gramado xavier,RS,4309159.0
3438,2020-05-21,iapu,MG,3129301.0
3439,2020-05-21,ilha das flores,SE,2802700.0
3440,2020-05-21,itaberaí,GO,5210406.0
3441,2020-05-21,itanagra,BA,2915908.0
3442,2020-05-21,jaboticaba,RS,4310850.0
3443,2020-05-21,jacaraci,BA,2917409.0
3444,2020-05-21,jaquirana,RS,4311122.0
3445,2020-05-21,lobato,PR,4113601.0
3446,2020-05-21,macaubal,SP,3528106.0
3447,2020-05-21,mairi,BA,2920106.0
3448,2020-05-21,mata grande,AL,2705002.0
3449,2020-05-21,matelândia,PR,4115606.0
3450,2020-05-21,matupá,MT,5105606.0
3451,2020-05-21,maurilândia,GO,5213004.0
3452,2020-05-21,monte castelo,SC,4211108.0
3453,2020-05-21,nazaré,TO,1714302.0
3454,2020-05-21,nepomuceno,MG,3144607.0
3455,2020-05-21,nova américa,GO,5214705.0
3456,2020-05-21,novo barreiro,RS,4313490.0
3457,2020-05-21,olindina,BA,2923100.0
3458,2020-05-21,onda verde,SP,3534005.0
3459,2020-05-21,palmeira d'oeste,SP,3535200.0
3460,2020-05-21,palmeirópolis,TO,1715754.0
3461,2020-05-21,parnamirim,PE,2610400.0
3462,2020-05-21,parobé,RS,4314050.0
3463,2020-05-21,pedra mole,SE,2805000.0
3464,2020-05-21,pedra preta,MT,5106372.0
3465,2020-05-21,peixe,TO,1716604.0
3466,2020-05-21,quarto centenário,PR,4120655.0
3467,2020-05-21,redentora,RS,4315404.0
3468,2020-05-21,santa rosa de lima,SE,2806503.0
3469,2020-05-21,santa salete,SP,3547650.0
3470,2020-05-21,santo antônio do palma,RS,4317558.0
3471,2020-05-21,sapopema,PR,4126207.0
3472,2020-05-21,são joão da urtiga,RS,4318424.0
3473,2020-05-21,são valentim,RS,4319703.0
3474,2020-05-21,tabocas do brejo velho,BA,2930907.0
3475,2020-05-21,tavares,PB,2516607.0
3476,2020-05-21,telha,SE,2807303.0
3477,2020-05-21,tupanciretã,RS,4322202.0
3478,2020-05-21,ubaíra,BA,2932101.0
3479,2020-05-21,viadutos,RS,4322905.0
3480,2020-05-21,viçosa,RN,2414902.0
3481,2020-05-21,várzea,PB,2517100.0
3482,2020-05-21,zacarias,SP,3557154.0
3483,2020-05-21,água branca,PB,2500106.0
3484,2020-05-22,amorinópolis,GO,5200902.0
3485,2020-05-22,araguanã,TO,1702158.0
3486,2020-05-22,araguapaz,GO,5202155.0
3487,2020-05-22,araruna,PB,2501005.0
3488,2020-05-22,aurilândia,GO,5202601.0
3489,2020-05-22,barra do mendes,BA,2903003.0
3490,2020-05-22,barra do ouro,TO,1703073.0
3491,2020-05-22,belém,AL,2700805.0
3492,2020-05-22,benedito leite,MA,2101806.0
3493,2020-05-22,bocaina,PI,2201804.0
3494,2020-05-22,bonfinópolis de minas,MG,3108206.0
3495,2020-05-22,bonfinópolis,GO,5203559.0
3496,2020-05-22,cabaceiras,PB,2503100.0
3497,2020-05-22,cacimbas,PB,2503555.0
3498,2020-05-22,campo largo do piauí,PI,2202174.0
3499,2020-05-22,campo novo,RS,4304002.0
3500,2020-05-22,caparaó,MG,3112109.0
3501,2020-05-22,cardoso,SP,3510708.0
3502,2020-05-22,carrapateira,PB,2504108.0
3503,2020-05-22,cerejeiras,RO,1100056.0
3504,2020-05-22,corbélia,PR,4106308.0
3505,2020-05-22,corinto,MG,3119104.0
3506,2020-05-22,desterro,PB,2505402.0
3507,2020-05-22,dona inês,PB,2505709.0
3508,2020-05-22,dormentes,PE,2605152.0
3509,2020-05-22,emas,PB,2505907.0
3510,2020-05-22,engenheiro navarro,MG,3123809.0
3511,2020-05-22,formigueiro,RS,4308409.0
3512,2020-05-22,gavião peixoto,SP,3516853.0
3513,2020-05-22,heliodora,MG,3129202.0
3514,2020-05-22,iati,PE,2606507.0
3515,2020-05-22,ibiá,MG,3129509.0
3516,2020-05-22,itaeté,BA,2915007.0
3517,2020-05-22,itaporanga,SP,3522802.0
3518,2020-05-22,itapoá,SC,4208450.0
3519,2020-05-22,juína,MT,5105150.0
3520,2020-05-22,luciara,MT,5105309.0
3521,2020-05-22,luzinópolis,TO,1712454.0
3522,2020-05-22,maria helena,PR,4114708.0
3523,2020-05-22,minador do negrão,AL,2705309.0
3524,2020-05-22,mãe d'água,PB,2508703.0
3525,2020-05-22,oriente,SP,3534104.0
3526,2020-05-22,ouro branco,AL,2706109.0
3527,2020-05-22,ouro velho,PB,2510600.0
3528,2020-05-22,palmeira,SC,4212056.0
3529,2020-05-22,parapuã,SP,3536000.0
3530,2020-05-22,pastos bons,MA,2108009.0
3531,2020-05-22,piranhas,GO,5217203.0
3532,2020-05-22,pontalinda,SP,3540259.0
3533,2020-05-22,pratinha,MG,3153004.0
3534,2020-05-22,resplendor,MG,3154309.0
3535,2020-05-22,riacho de santana,BA,2926400.0
3536,2020-05-22,riacho de santo antônio,PB,2512788.0
3537,2020-05-22,ribeirão vermelho,MG,3154705.0
3538,2020-05-22,rio acima,MG,3154804.0
3539,2020-05-22,rio brilhante,MS,5007208.0
3540,2020-05-22,rio manso,MG,3155306.0
3541,2020-05-22,rio sono,TO,1718758.0
3542,2020-05-22,saboeiro,CE,2311900.0
3543,2020-05-22,santa cecília,PB,2513158.0
3544,2020-05-22,santa maria das barreiras,PA,1506583.0
3545,2020-05-22,santa rosa do tocantins,TO,1718907.0
3546,2020-05-22,santa tereza do tocantins,TO,1719004.0
3547,2020-05-22,santana do mundaú,AL,2708105.0
3548,2020-05-22,serrinha,RN,2413508.0
3549,2020-05-22,simão pereira,MG,3167509.0
3550,2020-05-22,são bentinho,PB,2513927.0
3551,2020-05-22,são josé do cedro,SC,4216701.0
3552,2020-05-22,são joão do cariri,PB,2514008.0
3553,2020-05-22,são joão do paraíso,MA,2111052.0
3554,2020-05-22,são joão do sabugi,RN,2412104.0
3555,2020-05-22,são sebastião da vargem alegre,MG,3164431.0
3556,2020-05-22,são simão,SP,3550902.0
3557,2020-05-22,tacaimbó,PE,2614709.0
3558,2020-05-22,tapejara,PR,4126801.0
3559,2020-05-22,terra nova do norte,MT,5108055.0
3560,2020-05-22,umari,CE,2313708.0
3561,2020-05-22,uruana,GO,5221700.0
3562,2020-05-22,varzedo,BA,2933174.0
3563,2020-05-22,verdejante,PE,2616100.0
3564,2020-05-22,xique-xique,BA,2933604.0
3565,2020-05-23,almas,TO,1700400.0
3566,2020-05-23,aparecida do rio negro,TO,1701101.0
3567,2020-05-23,araguacema,TO,1701903.0
3568,2020-05-23,arraias,TO,1702406.0
3569,2020-05-23,barreiras do piauí,PI,2201309.0
3570,2020-05-23,bernardo sayão,TO,1703206.0
3571,2020-05-23,bofete,SP,3506904.0
3572,2020-05-23,bom jesus do tocantins,TO,1703305.0
3573,2020-05-23,brasilândia do tocantins,TO,1703602.0
3574,2020-05-23,brejinho de nazaré,TO,1703701.0
3575,2020-05-23,bugre,MG,3109253.0
3576,2020-05-23,caarapó,MS,5002407.0
3577,2020-05-23,cajazeiras do piauí,PI,2202075.0
3578,2020-05-23,caldeirão grande do piauí,PI,2202091.0
3579,2020-05-23,capinzal,SC,4203907.0
3580,2020-05-23,carmolândia,TO,1703883.0
3581,2020-05-23,carrasco bonito,TO,1703891.0
3582,2020-05-23,centenário,TO,1704105.0
3583,2020-05-23,chalé,MG,3116001.0
3584,2020-05-23,chapada da natividade,TO,1705102.0
3585,2020-05-23,chapada de areia,TO,1704600.0
3586,2020-05-23,combinado,TO,1705557.0
3587,2020-05-23,conceição do tocantins,TO,1705607.0
3588,2020-05-23,corupá,SC,4204509.0
3589,2020-05-23,cristino castro,PI,2203107.0
3590,2020-05-23,cândido sales,BA,2906709.0
3591,2020-05-23,damião,PB,2505352.0
3592,2020-05-23,diamante do norte,PR,4107108.0
3593,2020-05-23,dionísio cerqueira,SC,4205001.0
3594,2020-05-23,dois irmãos do tocantins,TO,1707207.0
3595,2020-05-23,dolcinópolis,SP,3514205.0
3596,2020-05-23,domingos mourão,PI,2203420.0
3597,2020-05-23,esplanada,BA,2910602.0
3598,2020-05-23,estrela de alagoas,AL,2702553.0
3599,2020-05-23,euclides da cunha paulista,SP,3515350.0
3600,2020-05-23,florestópolis,PR,4108007.0
3601,2020-05-23,francisco badaró,MG,3126505.0
3602,2020-05-23,goianorte,TO,1708304.0
3603,2020-05-23,goianápolis,GO,5208400.0
3604,2020-05-23,governador luiz rocha,MA,2104628.0
3605,2020-05-23,iacri,SP,3519204.0
3606,2020-05-23,ibirapuã,BA,2912806.0
3607,2020-05-23,igreja nova,AL,2703205.0
3608,2020-05-23,itacajá,TO,1710508.0
3609,2020-05-23,itanhém,BA,2916005.0
3610,2020-05-23,itapiratins,TO,1710904.0
3611,2020-05-23,itaporã do tocantins,TO,1711100.0
3612,2020-05-23,jaborandi,BA,2917359.0
3613,2020-05-23,jacaré dos homens,AL,2703403.0
3614,2020-05-23,janiópolis,PR,4112207.0
3615,2020-05-23,jaú do tocantins,TO,1711506.0
3616,2020-05-23,jesuítas,PR,4112751.0
3617,2020-05-23,juara,MT,5105101.0
3618,2020-05-23,juarina,TO,1711803.0
3619,2020-05-23,jupiá,SC,4209177.0
3620,2020-05-23,lagoa da confusão,TO,1711902.0
3621,2020-05-23,lagoa do tocantins,TO,1711951.0
3622,2020-05-23,lajedão,BA,2918902.0
3623,2020-05-23,lamarão,BA,2919108.0
3624,2020-05-23,lavandeira,TO,1712157.0
3625,2020-05-23,marcelândia,MT,5105580.0
3626,2020-05-23,marema,SC,4210555.0
3627,2020-05-23,mascote,BA,2920908.0
3628,2020-05-23,mateiros,TO,1712702.0
3629,2020-05-23,materlândia,MG,3140605.0
3630,2020-05-23,matões,MA,2106607.0
3631,2020-05-23,ministro andreazza,RO,1101203.0
3632,2020-05-23,monte carlo,SC,4211058.0
3633,2020-05-23,monte santo do tocantins,TO,1713700.0
3634,2020-05-23,monte do carmo,TO,1713601.0
3635,2020-05-23,moreilândia,PE,2614303.0
3636,2020-05-23,muricilândia,TO,1713957.0
3637,2020-05-23,natividade,TO,1714203.0
3638,2020-05-23,ninheira,MG,3144656.0
3639,2020-05-23,nova alvorada do sul,MS,5006002.0
3640,2020-05-23,novo alegre,TO,1715150.0
3641,2020-05-23,novo jardim,TO,1715259.0
3642,2020-05-23,novo planalto,GO,5215256.0
3643,2020-05-23,novo santo antônio,PI,2206951.0
3644,2020-05-23,olho d'água grande,AL,2705903.0
3645,2020-05-23,palmeirante,TO,1715705.0
3646,2020-05-23,paranã,TO,1716208.0
3647,2020-05-23,patrocínio do muriaé,MG,3148202.0
3648,2020-05-23,pau d'arco,TO,1716307.0
3649,2020-05-23,pindorama do tocantins,TO,1717008.0
3650,2020-05-23,piraquê,TO,1717206.0
3651,2020-05-23,pium,TO,1717503.0
3652,2020-05-23,ponte alta do bom jesus,TO,1717800.0
3653,2020-05-23,porto alegre do tocantins,TO,1718006.0
3654,2020-05-23,recursolândia,TO,1718501.0
3655,2020-05-23,ribeira do amparo,BA,2926509.0
3656,2020-05-23,ribeirão bonito,SP,3542909.0
3657,2020-05-23,rio paranaíba,MG,3155504.0
3658,2020-05-23,rio dos bois,TO,1718709.0
3659,2020-05-23,rondon,PR,4122602.0
3660,2020-05-23,salgadinho,PB,2513000.0
3661,2020-05-23,sandolândia,TO,1718840.0
3662,2020-05-23,santa maria do tocantins,TO,1718881.0
3663,2020-05-23,santa rita do tocantins,TO,1718899.0
3664,2020-05-23,santa rosa da serra,MG,3159704.0
3665,2020-05-23,santa terezinha do tocantins,TO,1720002.0
3666,2020-05-23,sapeaçu,BA,2929602.0
3667,2020-05-23,sucupira,TO,1720853.0
3668,2020-05-23,são brás,AL,2708204.0
3669,2020-05-23,são francisco,PB,2513984.0
3670,2020-05-23,são joaquim,SC,4216503.0
3671,2020-05-23,são joão do sul,SC,4216404.0
3672,2020-05-23,são salvador do tocantins,TO,1720259.0
3673,2020-05-23,taguatinga,TO,1720903.0
3674,2020-05-23,taipas do tocantins,TO,1720937.0
3675,2020-05-23,talismã,TO,1720978.0
3676,2020-05-23,tapira,MG,3168101.0
3677,2020-05-23,taquarussu,MS,5007976.0
3678,2020-05-23,tenente portela,RS,4321402.0
3679,2020-05-23,terezópolis de goiás,GO,5221197.0
3680,2020-05-23,tocantins,MG,3169000.0
3681,2020-05-23,traipu,AL,2709202.0
3682,2020-05-23,tupiratins,TO,1721307.0
3683,2020-05-23,vale verde,RS,4322525.0
3684,2020-05-24,biritinga,BA,2903607.0
3685,2020-05-24,brazabrantes,GO,5203609.0
3686,2020-05-24,braúnas,MG,3108800.0
3687,2020-05-24,canela,RS,4304408.0
3688,2020-05-24,cipó,BA,2907905.0
3689,2020-05-24,congonhinhas,PR,4106001.0
3690,2020-05-24,coqueiral,MG,3118700.0
3691,2020-05-24,costa marques,RO,1100080.0
3692,2020-05-24,cruzeiro do oeste,PR,4106605.0
3693,2020-05-24,dores do indaiá,MG,3123205.0
3694,2020-05-24,glória,BA,2911402.0
3695,2020-05-24,guapirama,PR,4109005.0
3696,2020-05-24,itainópolis,PI,2205003.0
3697,2020-05-24,jandaíra,RN,2405108.0
3698,2020-05-24,jiquiriçá,BA,2918209.0
3699,2020-05-24,lagoa do mato,MA,2105922.0
3700,2020-05-24,lassance,MG,3138104.0
3701,2020-05-24,loreto,MA,2106102.0
3702,2020-05-24,madeiro,PI,2205854.0
3703,2020-05-24,marajá do sena,MA,2106359.0
3704,2020-05-24,nova belém,MG,3144672.0
3705,2020-05-24,nova fátima,BA,2922730.0
3706,2020-05-24,nova iorque,MA,2107308.0
3707,2020-05-24,passagem franca,MA,2107902.0
3708,2020-05-24,porto murtinho,MS,5006903.0
3709,2020-05-24,prata,MG,3152808.0
3710,2020-05-24,riqueza,SC,4215075.0
3711,2020-05-24,santa brígida,BA,2927606.0
3712,2020-05-24,santa rosa de viterbo,SP,3547601.0
3713,2020-05-24,santa vitória,MG,3159803.0
3714,2020-05-24,santana dos garrotes,PB,2513604.0
3715,2020-05-24,sucupira do norte,MA,2111904.0
3716,2020-05-24,sucupira do riachão,MA,2111953.0
3717,2020-05-24,são francisco de assis do piauí,PI,2209658.0
3718,2020-05-24,são félix de balsas,MA,2110807.0
3719,2020-05-24,são roberto,MA,2111672.0
3720,2020-05-24,tacaratu,PE,2614808.0
3721,2020-05-24,urânia,SP,3555802.0
3722,2020-05-25,antônio cardoso,BA,2901700.0
3723,2020-05-25,assunção,PB,2501351.0
3724,2020-05-25,barro duro,PI,2201408.0
3725,2020-05-25,bom jesus da serra,BA,2903953.0
3726,2020-05-25,cachoeira dourada,GO,5204250.0
3727,2020-05-25,capitão enéas,MG,3112703.0
3728,2020-05-25,florestal,MG,3126000.0
3729,2020-05-25,francisco alves,PR,4108320.0
3730,2020-05-25,gilbués,PI,2204402.0
3731,2020-05-25,gouvelândia,GO,5209150.0
3732,2020-05-25,irapuã,SP,3521507.0
3733,2020-05-25,itapejara d'oeste,PR,4111209.0
3734,2020-05-25,ivinhema,MS,5004700.0
3735,2020-05-25,lajeado grande,SC,4209458.0
3736,2020-05-25,lucrécia,RN,2406908.0
3737,2020-05-25,marcionílio souza,BA,2920809.0
3738,2020-05-25,messias targino,RN,2407609.0
3739,2020-05-25,mirabela,MG,3142007.0
3740,2020-05-25,motuca,SP,3532058.0
3741,2020-05-25,ortigueira,PR,4117305.0
3742,2020-05-25,pimenteiras do oeste,RO,1101468.0
3743,2020-05-25,pureza,RN,2410405.0
3744,2020-05-25,quedas do iguaçu,PR,4120903.0
3745,2020-05-25,salto veloso,SC,4215406.0
3746,2020-05-25,santa cecília do pavão,PR,4123204.0
3747,2020-05-25,serranópolis,GO,5220504.0
3748,2020-05-25,souto soares,BA,2930808.0
3749,2020-05-25,são joão d'aliança,GO,5220009.0
3750,2020-05-25,vera,MT,5108501.0
3751,2020-05-26,agrolândia,SC,4200200.0
3752,2020-05-26,alfredo wagner,SC,4200705.0
3753,2020-05-26,anastácio,MS,5000708.0
3754,2020-05-26,araporã,MG,3103751.0
3755,2020-05-26,areia de baraúnas,PB,2501153.0
3756,2020-05-26,baianópolis,BA,2902500.0
3757,2020-05-26,brasileira,PI,2201960.0
3758,2020-05-26,brejinho,PE,2602506.0
3759,2020-05-26,cabeceiras,GO,5204003.0
3760,2020-05-26,canápolis,MG,3111804.0
3761,2020-05-26,capim branco,MG,3112505.0
3762,2020-05-26,caraíbas,BA,2906899.0
3763,2020-05-26,carbonita,MG,3113503.0
3764,2020-05-26,cocalzinho de goiás,GO,5205513.0
3765,2020-05-26,conceição do mato dentro,MG,3117504.0
3766,2020-05-26,conselheiro pena,MG,3118403.0
3767,2020-05-26,crisópolis,BA,2909604.0
3768,2020-05-26,curitibanos,SC,4204806.0
3769,2020-05-26,curral novo do piauí,PI,2203271.0
3770,2020-05-26,guadalupe,PI,2204501.0
3771,2020-05-26,iguatu,PR,4110052.0
3772,2020-05-26,ipanema,MG,3131208.0
3773,2020-05-26,itapaci,GO,5210901.0
3774,2020-05-26,lindoeste,PR,4113452.0
3775,2020-05-26,lontras,SC,4209904.0
3776,2020-05-26,macarani,BA,2919702.0
3777,2020-05-26,maracaju,MS,5005400.0
3778,2020-05-26,milton brandão,PI,2206357.0
3779,2020-05-26,mirante do paranapanema,SP,3530201.0
3780,2020-05-26,moreira sales,PR,4116109.0
3781,2020-05-26,nova santa helena,MT,5106190.0
3782,2020-05-26,passa vinte,MG,3147808.0
3783,2020-05-26,pintadas,BA,2924652.0
3784,2020-05-26,pompéia,SP,3540002.0
3785,2020-05-26,rancho alegre,PR,4121307.0
3786,2020-05-26,riachão das neves,BA,2926202.0
3787,2020-05-26,rio bonito do iguaçu,PR,4122156.0
3788,2020-05-26,santa inês,BA,2927903.0
3789,2020-05-26,santana do seridó,RN,2411429.0
3790,2020-05-26,senador cortes,MG,3165602.0
3791,2020-05-26,serranópolis de minas,MG,3166956.0
3792,2020-05-26,são geraldo,MG,3161502.0
3793,2020-05-26,são josé do ouro,RS,4318606.0
3794,2020-05-26,são mateus do sul,PR,4125605.0
3795,2020-05-26,são tiago,MG,3165008.0
3796,2020-05-26,são tomé,PR,4126108.0
3797,2020-05-26,taparuba,MG,3168051.0
3798,2020-05-26,terra nova,BA,2931707.0
3799,2020-05-26,várzea branca,PI,2211357.0
3800,2020-05-26,água clara,MS,5000203.0
3801,2020-05-26,águas frias,SC,4200556.0
3802,2020-05-26,ângulo,PR,4101150.0
3803,2020-05-27,alcantil,PB,2500536.0
3804,2020-05-27,angelim,PE,2601003.0
3805,2020-05-27,boa ventura,PB,2502102.0
3806,2020-05-27,caibi,SC,4203105.0
3807,2020-05-27,campo alegre do fidalgo,PI,2202117.0
3808,2020-05-27,chã preta,AL,2701902.0
